index,time,run_off,evaporation
88,2012-06-22 14:00:00,0.00026832520961761475,-0.0010264907032251358
89,2012-06-28 14:00:00,0.00025103986263275146,-0.0011128131300210953
90,2012-07-04 14:00:00,0.0002505481243133545,-0.0004525650292634964
91,2012-07-10 14:00:00,0.000213623046875,-0.0009127063676714897
92,2012-07-16 14:00:00,0.00023411214351654053,-0.0010623130947351456
93,2012-07-22 14:00:00,0.00017786026000976562,-0.0008292542770504951
94,2012-07-28 14:00:00,0.00016461312770843506,-0.0005089342594146729
95,2012-08-04 14:00:00,0.00015114247798919678,-0.0006872005760669708
96,2012-08-10 14:00:00,0.00013905763626098633,-0.00046789180487394333
97,2012-08-16 14:00:00,0.00015398859977722168,-0.000711413100361824
98,2012-08-22 14:00:00,0.0001211315393447876,-0.000755608081817627
99,2012-08-28 14:00:00,0.0001343563199043274,-0.0002727629616856575
100,2012-09-04 14:00:00,0.00011239945888519287,-0.0002692295238375664
101,2012-09-10 14:00:00,9.864568710327148e-05,-0.0006697569042444229
102,2012-09-16 14:00:00,9.246170520782471e-05,-0.0004949988797307014
103,2012-09-22 14:00:00,8.758902549743652e-05,-0.00020703021436929703
104,2012-09-28 14:00:00,0.00010018050670623779,-0.00025449972599744797
105,2012-10-04 14:00:00,0.00010165572166442871,-0.00024858489632606506
106,2012-10-10 14:00:00,0.00010269880294799805,-0.000293961726129055
107,2012-10-16 14:00:00,0.00020723044872283936,-0.0006117727607488632
108,2012-10-22 14:00:00,7.152557373046875e-05,-0.0004977332428097725
109,2012-10-28 14:00:00,7.146596908569336e-05,-0.00010304991155862808
110,2012-11-04 14:00:00,6.771087646484375e-05,-0.00044793449342250824
111,2012-11-10 14:00:00,6.834417581558228e-05,-0.00010361801832914352
112,2012-11-16 14:00:00,6.534159183502197e-05,-0.00017449911683797836
113,2012-11-22 14:00:00,6.446242332458496e-05,1.3932585716247559e-06
114,2012-11-28 14:00:00,6.773322820663452e-05,-0.00016569159924983978
115,2012-12-04 14:00:00,6.307661533355713e-05,2.3043714463710785e-05
116,2012-12-10 14:00:00,0.00031601637601852417,-1.3572163879871368e-05
117,2012-12-16 14:00:00,6.188452243804932e-05,-9.612180292606354e-05
118,2012-12-22 14:00:00,6.230175495147705e-05,-0.00038190092891454697
119,2012-12-28 14:00:00,6.403028964996338e-05,-0.0005183378234505653
120,2013-01-04 14:00:00,7.314980030059814e-05,-6.388220936059952e-05
121,2013-01-10 14:00:00,0.00011168420314788818,-0.0005161762237548828
122,2013-01-16 14:00:00,9.292364120483398e-05,-6.4055435359478e-05
123,2013-01-22 14:00:00,0.00010766088962554932,-0.0001300368458032608
124,2013-01-28 14:00:00,0.00012293457984924316,-1.7556361854076385e-05
125,2013-02-04 14:00:00,0.00014622509479522705,-9.95434820652008e-05
126,2013-02-10 14:00:00,0.00016891956329345703,-0.00015059765428304672
127,2013-02-16 14:00:00,0.0001889541745185852,6.892066448926926e-05
128,2013-02-22 14:00:00,0.0002213120460510254,-7.290113717317581e-05
129,2013-02-28 14:00:00,0.0010066181421279907,0.00015791971236467361
130,2013-03-04 14:00:00,0.0005326718091964722,-0.00033217016607522964
131,2013-03-10 14:00:00,0.0007469058036804199,-6.758607923984528e-06
132,2013-03-16 14:00:00,0.0015162751078605652,-0.0002992786467075348
133,2013-03-22 14:00:00,0.0015734732151031494,-8.91704112291336e-05
134,2013-03-28 14:00:00,0.0015230625867843628,-0.00018917396664619446
135,2013-04-04 14:00:00,0.0013957768678665161,-0.000587809830904007
136,2013-04-10 14:00:00,0.0013335347175598145,-0.00019422825425863266
137,2013-04-16 14:00:00,0.0011501461267471313,-0.0003661736845970154
138,2013-04-22 14:00:00,0.001029379665851593,-0.0004193233326077461
139,2013-04-28 14:00:00,0.0009194314479827881,-0.0004744548350572586
140,2013-05-04 14:00:00,0.0008127838373184204,-0.0003807190805673599
141,2013-05-10 14:00:00,0.0007388889789581299,-0.0005783988162875175
142,2013-05-16 14:00:00,0.0006415098905563354,-0.000807478092610836
143,2013-05-22 14:00:00,0.0005742311477661133,-0.0005041789263486862
144,2013-05-28 14:00:00,0.0005135536193847656,-0.0006747571751475334
145,2013-06-04 14:00:00,0.0004552304744720459,-0.001474764198064804
146,2013-06-10 14:00:00,0.0004155188798904419,-0.0006889067590236664
147,2013-06-16 14:00:00,0.0003980398178100586,-0.0010560071095824242
148,2013-06-22 14:00:00,0.0003859773278236389,-0.000979037955403328
149,2013-06-28 14:00:00,0.0006020665168762207,-0.00044856686145067215
150,2013-07-04 14:00:00,0.0003592371940612793,-0.0009601535275578499
151,2013-07-10 14:00:00,0.0003481954336166382,-0.0005898438394069672
152,2013-07-16 14:00:00,0.00032892823219299316,-0.0012430297210812569
153,2013-07-22 14:00:00,0.00031013786792755127,-0.000532207079231739
154,2013-07-28 14:00:00,0.00034287571907043457,-0.00047907792031764984
155,2013-08-04 14:00:00,0.00028717517852783203,-0.0009690430015325546
156,2013-08-10 14:00:00,0.0002797544002532959,-0.0005890903994441032
157,2013-08-16 14:00:00,0.0002704113721847534,-0.0007532183080911636
158,2013-08-22 14:00:00,0.00025878846645355225,-0.0007733004167675972
159,2013-08-28 14:00:00,0.0002466663718223572,-0.00028239935636520386
160,2013-09-04 14:00:00,0.00023442506790161133,-0.0008355481550097466
161,2013-09-10 14:00:00,0.0002218782901763916,-0.0005439920350909233
162,2013-09-16 14:00:00,0.00021179020404815674,-0.0005080970004200935
163,2013-09-22 14:00:00,0.00027279555797576904,-0.00014645513147115707
164,2013-09-28 14:00:00,0.00018775463104248047,-0.0002981070429086685
165,2013-10-04 14:00:00,0.00017683207988739014,-0.00032718852162361145
166,2013-10-10 14:00:00,0.00016883015632629395,-0.0001355903223156929
167,2013-10-16 14:00:00,0.00016097724437713623,-7.035862654447556e-05
168,2013-10-22 14:00:00,0.00015309453010559082,-0.0002310601994395256
169,2013-10-28 14:00:00,0.0001459270715713501,-0.0002723764628171921
170,2013-11-04 14:00:00,0.00013881921768188477,-0.000446476973593235
171,2013-11-10 14:00:00,0.00015591084957122803,-0.0002367692068219185
172,2013-11-16 14:00:00,0.00012792646884918213,-0.00015266053378582
173,2013-11-22 14:00:00,0.00013283640146255493,-6.578676402568817e-05
174,2013-11-28 14:00:00,0.00012658536434173584,-0.0007228367030620575
175,2013-12-04 14:00:00,0.00011482089757919312,1.8009915947914124e-05
176,2013-12-10 14:00:00,0.0001163482666015625,0.00011718273162841797
177,2013-12-16 14:00:00,0.00010936707258224487,5.1762908697128296e-05
178,2013-12-22 14:00:00,0.0013065487146377563,0.0007171668112277985
179,2013-12-28 14:00:00,0.00010956823825836182,-6.29425048828125e-05
180,2014-01-04 14:00:00,0.00011995434761047363,4.7404319047927856e-07
181,2014-01-10 14:00:00,0.00013999640941619873,-4.3120235204696655e-07
182,2014-01-16 14:00:00,0.00018364191055297852,3.3940188586711884e-05
183,2014-01-22 14:00:00,0.00024500489234924316,-0.00031387992203235626
184,2014-01-28 14:00:00,0.00029093772172927856,-0.00029330886900424957
185,2014-02-04 14:00:00,0.00032608211040496826,2.6477500796318054e-05
186,2014-02-10 14:00:00,0.00034727156162261963,6.244797259569168e-05
187,2014-02-16 14:00:00,0.00036221742630004883,-0.0004233522340655327
188,2014-02-22 14:00:00,0.0008761286735534668,0.000334874726831913
189,2014-02-28 14:00:00,0.00047038495540618896,-0.0002702781930565834
190,2014-03-04 14:00:00,0.0005195140838623047,-4.670675843954086e-05
191,2014-03-10 14:00:00,0.0005607232451438904,-2.966448664665222e-05
192,2014-03-16 14:00:00,0.0007361918687820435,-0.00031361542642116547
193,2014-03-22 14:00:00,0.0009045302867889404,-7.419288158416748e-05
194,2014-03-28 14:00:00,0.0009670853614807129,-0.0003701113164424896
195,2014-04-04 14:00:00,0.0014579445123672485,-0.00028403475880622864
196,2014-04-10 14:00:00,0.0014546513557434082,-0.00040725525468587875
197,2014-04-16 14:00:00,0.002912282943725586,-0.0011185454204678535
198,2014-04-22 14:00:00,0.0013088583946228027,-0.0005224421620368958
199,2014-04-28 14:00:00,0.0012166500091552734,-0.0005639782175421715
200,2014-05-04 14:00:00,0.0011367052793502808,-0.0007325327023863792
201,2014-05-10 14:00:00,0.001070961356163025,-8.949078619480133e-05
202,2014-05-16 14:00:00,0.0009529739618301392,-0.0005150735378265381
203,2014-05-22 14:00:00,0.0008625686168670654,-0.00043002795428037643
204,2014-05-28 14:00:00,0.0007919818162918091,-0.0005944492295384407
205,2014-06-04 14:00:00,0.0007084906101226807,-0.0006217258051037788
206,2014-06-10 14:00:00,0.0006508007645606995,-0.0008638724684715271
207,2014-06-16 14:00:00,0.0005552470684051514,-0.0010665273293852806
208,2014-06-22 14:00:00,0.000492975115776062,-0.00095394067466259
209,2014-06-28 14:00:00,0.00043748319149017334,-0.0009010154753923416
210,2014-07-04 14:00:00,0.00038330256938934326,-0.0004984801635146141
211,2014-07-10 14:00:00,0.00034242868423461914,-0.0009990101680159569
212,2014-07-16 14:00:00,0.00034268200397491455,-0.00040223076939582825
213,2014-07-22 14:00:00,0.00028130412101745605,-0.0006631361320614815
214,2014-07-28 14:00:00,0.0002909749746322632,-8.081644773483276e-05
215,2014-08-04 14:00:00,0.000233575701713562,-0.0005765669047832489
216,2014-08-10 14:00:00,0.00021411478519439697,-0.0007591303437948227
217,2014-08-16 14:00:00,0.00019788742065429688,-0.0009048525243997574
218,2014-08-22 14:00:00,0.00020493566989898682,-0.0005377065390348434
219,2014-08-28 14:00:00,0.00020645558834075928,-0.0007803803309798241
220,2014-09-04 14:00:00,0.00015926361083984375,-0.0007157474756240845
221,2014-09-10 14:00:00,0.0001494884490966797,-0.00032721180468797684
222,2014-09-16 14:00:00,0.00013901293277740479,-0.00038187112659215927
223,2014-09-22 14:00:00,0.00013051927089691162,-0.0003037508577108383
224,2014-09-28 14:00:00,0.00012214481830596924,-0.0001909267157316208
225,2014-10-04 14:00:00,0.00011633336544036865,-0.00016372930258512497
226,2014-10-10 14:00:00,0.00011022388935089111,-0.00040432438254356384
227,2014-10-16 14:00:00,0.00010661780834197998,4.518125206232071e-05
228,2014-10-22 14:00:00,0.00010485947132110596,-0.00030198507010936737
229,2014-10-28 14:00:00,9.927153587341309e-05,-0.00010103080421686172
230,2014-11-04 14:00:00,9.728968143463135e-05,-0.0001425212249159813
231,2014-11-10 14:00:00,9.31769609451294e-05,-7.358100265264511e-05
232,2014-11-16 14:00:00,9.191036224365234e-05,-0.00017810333520174026
233,2014-11-22 14:00:00,9.141862392425537e-05,-0.000331193208694458
234,2014-11-28 14:00:00,9.252876043319702e-05,-0.00021959096193313599
235,2014-12-04 14:00:00,0.00010047852993011475,-0.0004724385216832161
236,2014-12-10 14:00:00,0.00028824806213378906,-2.1420419216156006e-06
237,2014-12-16 14:00:00,0.00022659450769424438,-8.063390851020813e-06
238,2014-12-22 14:00:00,0.00027792900800704956,-0.00010655727237462997
239,2014-12-28 14:00:00,0.00034821033477783203,-8.380133658647537e-05
240,2015-01-04 14:00:00,0.0010585039854049683,7.958244532346725e-05
241,2015-01-10 14:00:00,0.0004304274916648865,-2.8256326913833618e-05
242,2015-01-16 14:00:00,0.00046581774950027466,-3.73106449842453e-05
243,2015-01-22 14:00:00,0.0004990696907043457,-1.977197825908661e-06
244,2015-01-28 14:00:00,0.0005312711000442505,-0.0002824030816555023
245,2015-02-04 14:00:00,0.0005449056625366211,3.00481915473938e-05
246,2015-02-10 14:00:00,0.0005440711975097656,-0.00023078825324773788
247,2015-02-16 14:00:00,0.0005404502153396606,-0.000284307636320591
248,2015-02-22 14:00:00,0.0005347803235054016,0.0001135682687163353
249,2015-02-28 14:00:00,0.0005258917808532715,2.3453496396541595e-05
250,2015-03-04 14:00:00,0.0005199611186981201,8.29724594950676e-05
251,2015-03-10 14:00:00,0.0005077868700027466,5.66430389881134e-06
252,2015-03-16 14:00:00,0.0005009546875953674,-0.0005045467987656593
253,2015-03-22 14:00:00,0.0005551576614379883,-0.000510084442794323
254,2015-03-28 14:00:00,0.0007903575897216797,-1.3665296137332916e-05
255,2015-04-04 14:00:00,0.004169955849647522,4.203617572784424e-05
256,2015-04-10 14:00:00,0.0038121938705444336,-3.303028643131256e-05
257,2015-04-16 14:00:00,0.0030445903539657593,-0.0004915287718176842
258,2015-04-22 14:00:00,0.002328529953956604,-0.0004384145140647888
259,2015-04-28 14:00:00,0.0018737465143203735,-0.0008039092645049095
260,2015-05-04 14:00:00,0.0014802515506744385,-0.0006105080246925354
261,2015-05-10 14:00:00,0.0011985450983047485,-0.00040478259325027466
262,2015-05-16 14:00:00,0.0009829401969909668,-0.0004245387390255928
263,2015-05-22 14:00:00,0.0008255690336227417,-0.000850229524075985
264,2015-05-28 14:00:00,0.0006884634494781494,-0.0004064161330461502
265,2015-06-04 14:00:00,0.0005808472633361816,-0.0006783232092857361
266,2015-06-10 14:00:00,0.0005103200674057007,-0.0008512455970048904
267,2015-06-16 14:00:00,0.000447884202003479,-0.0006105098873376846
268,2015-06-22 14:00:00,0.0004051327705383301,-0.0007671043276786804
269,2015-06-28 14:00:00,0.003790438175201416,-0.0006984090432524681
270,2015-07-04 14:00:00,0.00032198429107666016,-0.0007304651662707329
271,2015-07-10 14:00:00,0.0023121535778045654,-0.0009599439799785614
272,2015-07-16 14:00:00,0.0002690553665161133,-0.0017744963988661766
273,2015-07-22 14:00:00,0.00024503469467163086,-0.0013896981254220009
274,2015-07-28 14:00:00,0.0002256929874420166,-0.0006734076887369156
275,2015-08-04 14:00:00,0.00020323693752288818,-0.0006285971030592918
276,2015-08-10 14:00:00,0.00018516182899475098,-0.00046426989138126373
277,2015-08-16 14:00:00,0.00017024576663970947,-0.0007023448124527931
278,2015-08-22 14:00:00,0.000167161226272583,-0.0003832699730992317
279,2015-08-28 14:00:00,0.00014531612396240234,-0.0006906408816576004
280,2015-09-04 14:00:00,0.00014187395572662354,-0.0008283806964755058
281,2015-09-10 14:00:00,0.00012633204460144043,-0.00020510144531726837
282,2015-09-16 14:00:00,0.00011216104030609131,-0.000406377948820591
283,2015-09-22 14:00:00,0.00010405480861663818,-0.0002773851156234741
284,2015-09-28 14:00:00,9.715557098388672e-05,-0.00011582951992750168
285,2015-10-04 14:00:00,9.261071681976318e-05,-0.000815155915915966
286,2015-10-10 14:00:00,0.0001710951328277588,-0.000774565152823925
287,2015-10-16 14:00:00,8.560717105865479e-05,-0.0004267590120434761
288,2015-10-22 14:00:00,8.064508438110352e-05,6.642285734415054e-05
289,2015-10-28 14:00:00,7.75456428527832e-05,-0.0001327446661889553
290,2015-11-04 14:00:00,7.449090480804443e-05,1.237727701663971e-05
291,2015-11-10 14:00:00,7.206201553344727e-05,-0.00011427607387304306
292,2015-11-16 14:00:00,7.006525993347168e-05,-8.58427956700325e-05
293,2015-11-22 14:00:00,6.820261478424072e-05,-4.215911030769348e-05
294,2015-11-28 14:00:00,9.331107139587402e-05,2.6998110115528107e-05
295,2015-12-04 14:00:00,6.54757022857666e-05,-0.00022167153656482697
296,2015-12-10 14:00:00,6.546080112457275e-05,4.400499165058136e-06
297,2015-12-16 14:00:00,6.374716758728027e-05,-0.00033419858664274216
298,2015-12-22 14:00:00,8.706748485565186e-05,-0.00012809596955776215
299,2015-12-28 14:00:00,7.818639278411865e-05,-0.0006631817668676376
300,2016-01-04 14:00:00,6.607919931411743e-05,-0.00015118252485990524
301,2016-01-10 14:00:00,8.71419906616211e-05,0.00021064095199108124
302,2016-01-16 14:00:00,0.0020201951265335083,0.00020111724734306335
303,2016-01-22 14:00:00,9.472668170928955e-05,-0.0001766197383403778
304,2016-01-28 14:00:00,0.00010944902896881104,-5.680788308382034e-05
305,2016-02-04 14:00:00,0.0001901686191558838,0.00039733387529850006
306,2016-02-10 14:00:00,0.00014267116785049438,-3.818795084953308e-05
307,2016-02-16 14:00:00,0.0008789598941802979,0.0004945127293467522
308,2016-02-22 14:00:00,0.0002504810690879822,-0.0002308432012796402
309,2016-02-28 14:00:00,0.00031122565269470215,-0.0003701280802488327
310,2016-03-04 14:00:00,0.00035268813371658325,-0.00013522524386644363
311,2016-03-10 14:00:00,0.00038202106952667236,-0.000260818749666214
312,2016-03-16 14:00:00,0.00039915740489959717,-0.000247955322265625
313,2016-03-22 14:00:00,0.00041857361793518066,-0.00041237659752368927
314,2016-03-28 14:00:00,0.0004482567310333252,-7.898546755313873e-05
315,2016-04-04 14:00:00,0.00043066591024398804,-0.0003280406817793846
316,2016-04-10 14:00:00,0.00047929584980010986,-0.0007354356348514557
317,2016-04-16 14:00:00,0.0005522668361663818,-0.0007426543161273003
318,2016-04-22 14:00:00,0.0005576983094215393,-0.00040645990520715714
319,2016-04-28 14:00:00,0.0005437135696411133,-0.0006435411050915718
320,2016-05-04 14:00:00,0.0005279481410980225,-0.00043244659900665283
321,2016-05-10 14:00:00,0.0005075037479400635,-0.000778653658926487
322,2016-05-16 14:00:00,0.00047960877418518066,-0.0010867957025766373
323,2016-05-22 14:00:00,0.00045418739318847656,-0.000548248179256916
324,2016-05-28 14:00:00,0.0004185810685157776,-0.0007806569337844849
325,2016-06-04 14:00:00,0.0003831237554550171,-0.0004660617560148239
326,2016-06-10 14:00:00,0.00035440921783447266,-0.0010452661663293839
327,2016-06-16 14:00:00,0.00032605230808258057,-0.000709831714630127
328,2016-06-22 14:00:00,0.00029289722442626953,-0.0008086273446679115
329,2016-06-28 14:00:00,0.0002704709768295288,-0.0005871821194887161
330,2016-07-04 14:00:00,0.00023661553859710693,-0.001014234498143196
331,2016-07-10 14:00:00,0.0002493858337402344,-0.000507003627717495
332,2016-07-16 14:00:00,0.0001948326826095581,-0.000752975232899189
333,2016-07-22 14:00:00,0.00017341971397399902,-0.0006462950259447098
334,2016-07-28 14:00:00,0.00015294551849365234,-0.000766766257584095
335,2016-08-04 14:00:00,0.00013819336891174316,-0.0007384764030575752
336,2016-08-10 14:00:00,0.00012612342834472656,-0.00036502350121736526
337,2016-08-16 14:00:00,0.0001137852668762207,-0.0005669621750712395
338,2016-08-22 14:00:00,0.00019540637731552124,-0.0010825851932168007
339,2016-08-28 14:00:00,9.386241436004639e-05,-0.0005545979365706444
340,2016-09-04 14:00:00,8.481740951538086e-05,-0.00043934397399425507
341,2016-09-10 14:00:00,7.936358451843262e-05,-0.00043164100497961044
342,2016-09-16 14:00:00,7.349252700805664e-05,-0.00030048005282878876
343,2016-09-22 14:00:00,6.902217864990234e-05,-0.0004171328619122505
344,2016-09-28 14:00:00,6.571412086486816e-05,-0.0002884678542613983
345,2016-10-04 14:00:00,6.492435932159424e-05,-0.00027785543352365494
346,2016-10-10 14:00:00,0.0004444122314453125,-0.00128211360424757
347,2016-10-16 14:00:00,5.6684017181396484e-05,-0.00015608686953783035
348,2016-10-22 14:00:00,0.00010071694850921631,-0.0001921607181429863
349,2016-10-28 14:00:00,0.00021938979625701904,-0.00031999126076698303
350,2016-11-04 14:00:00,5.093216896057129e-05,-0.00036736298352479935
351,2016-11-10 14:00:00,5.313754081726074e-05,-0.0005349493585526943
352,2016-11-16 14:00:00,8.271634578704834e-05,9.613484144210815e-05
353,2016-11-22 14:00:00,4.73707914352417e-05,-0.00045110564678907394
354,2016-11-28 14:00:00,4.652142524719238e-05,-0.00017849262803792953
355,2016-12-04 14:00:00,4.585087299346924e-05,-0.0002943035215139389
356,2016-12-10 14:00:00,4.54634428024292e-05,-0.0003665843978524208
357,2016-12-16 14:00:00,4.5239925384521484e-05,-0.00035501550883054733
358,2016-12-22 14:00:00,4.532933235168457e-05,-4.896242171525955e-05
359,2016-12-28 14:00:00,4.565715789794922e-05,-8.137151598930359e-05
360,2017-01-04 14:00:00,0.0003653913736343384,5.451962351799011e-05
361,2017-01-10 14:00:00,5.3182244300842285e-05,3.769155591726303e-05
362,2017-01-16 14:00:00,6.35683536529541e-05,-7.49099999666214e-05
363,2017-01-22 14:00:00,7.88569450378418e-05,9.234808385372162e-05
364,2017-01-28 14:00:00,0.00010557472705841064,-0.0003463737666606903
365,2017-02-04 14:00:00,0.00014007091522216797,-0.00030233245342969894
366,2017-02-10 14:00:00,0.00015966594219207764,-0.0003006206825375557
367,2017-02-16 14:00:00,0.00023618340492248535,-0.00014392845332622528
368,2017-02-22 14:00:00,0.00023595988750457764,-0.00012294761836528778
369,2017-02-28 14:00:00,0.00029765069484710693,-0.0001360177993774414
370,2017-03-04 14:00:00,0.0003374367952346802,-0.0004297373816370964
371,2017-03-10 14:00:00,0.0003708451986312866,-0.0002334779128432274
372,2017-03-16 14:00:00,0.0003860741853713989,-0.00027280766516923904
373,2017-03-22 14:00:00,0.0003967583179473877,-0.0002809036523103714
374,2017-03-28 14:00:00,0.0004345625638961792,-9.046308696269989e-05
375,2017-04-04 14:00:00,0.0025192201137542725,5.271751433610916e-05
376,2017-04-10 14:00:00,0.0017402470111846924,-0.0005719400942325592
377,2017-04-16 14:00:00,0.0016867592930793762,-0.0007044011726975441
378,2017-04-22 14:00:00,0.0015510618686676025,-0.0001940689980983734
379,2017-04-28 14:00:00,0.0013959556818008423,-0.00012009218335151672
380,2017-05-04 14:00:00,0.001210525631904602,-0.0007028020918369293
381,2017-05-10 14:00:00,0.001111060380935669,-0.0006518466398119926
382,2017-05-16 14:00:00,0.0010351091623306274,-0.0008654939010739326
383,2017-05-22 14:00:00,0.0009577572345733643,-0.0005055340006947517
384,2017-05-28 14:00:00,0.0008859485387802124,-0.0005467059090733528
